# NO3, NO2, NH4, Nstar, TA, DIC
1.225386492418637317e+03,2.387766665819097227e+02,2.037735085851633698e+01,1.165762790964316586e+01,1.165730910685920563e+01
5.182344222232381981e+01,1.085862851724175925e+03,1.000000000000000000e+02,7.413330923466123323e+00,7.401611888392041649e+00
