# NO3, NO2, Nstar, TA, DIC
1.671439312942598177e+00,1.052832706268626062e+01,1.699203896626255883e+01,4.436647124491319261e+00,4.435917963675197306e+00
2.613346890961731006e+00,4.478077319001072709e+01,9.597248187020239740e+00,8.137625219197680337e+00,8.160693750073512831e+00
4.616347605101178431e+01,2.818380964600273160e+02,1.000000000000000000e+02,5.623894440887461599e+00,5.629134603905924905e+00
