# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
9.245035895746019605e+01,7.549641042539776414e+00,9.742842408669541499e+01,2.571575913304583239e+00,4.540141688749488225e+01,5.459858311250518170e+01,2.901884845867070339e+01,7.098115154132906923e+01
9.591648471651150487e+01,4.083515283488501346e+00,9.038330736151185363e+01,9.616692638487776890e+00,4.723315286974678884e+01,5.276684713025322537e+01,2.506069764852014270e+00,9.749393023514809897e+01
nan,nan,1.000000000000000000e+02,0.000000000000000000e+00,5.415941881914627487e+01,4.584058118085377487e+01,3.061853452046278434e+01,6.938146547953719789e+01
