# DNRN, Anammox, Denitrificatio, Nitrite Oxidation, CaCO3 Dissolution 
4.520158111159219144e-02,1.389992436478571436e-03,1.056842457158347660e-02,2.887251522275038288e-03,4.752379640903540287e-02
4.975437336453629802e-03,0.000000000000000000e+00,9.033171815676817318e-04,3.132130248985983312e-04,5.188016700458589724e-03
1.763329813596014239e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.867650264970842555e-05,1.847466314105007711e-03
