# anmx, denit, nitox, dnrn
3.886661231743222533e+00,7.095890044354295767e-02,3.169253219373600938e+00,8.087235788721912622e-01
2.649778685235701925e-01,0.000000000000000000e+00,2.248752015819446837e-01,8.486214219044344031e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.005206029888017411e-02,2.005206029888023656e-02
