# anmx, denit, nitox, dnrn
1.648684057349585785e+01,2.044323088837406415e-03,3.543091608408826687e+01,4.808019901932687645e+01
6.213148605199238617e+00,0.000000000000000000e+00,4.438112913431542239e+01,4.940572226048500681e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.258283388797155311e+01,4.741716611202841847e+01
