# DNRN, Anammox, Denitrificatio, Nitrite Oxidation, CaCO3 Dissolution 
7.030701070027466359e-01,4.039965885322714055e-05,4.466605434147231934e-02,2.493666889854666627e-02,2.272867700983841055e-01
9.055376766453405724e-01,0.000000000000000000e+00,2.112817339575082456e-02,3.911944806766056576e-02,3.421470189124817957e-02
7.089477779412869385e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.780812723444079010e-02,2.532440948242716261e-01
