# NO3, NO2, Nstar, TA, DIC
2.501489102988701418e+01,1.995536155694290059e+01,1.000000000000000000e+02,2.360212625667055253e+00,2.435416933983423071e+00
1.603581286596236666e+00,1.676233919770502823e+01,9.850176327671801957e+00,8.350853472987656900e+00,8.310446361209882227e+00
3.619193903351870745e+01,7.519985062574964729e+01,1.005793820015084208e+02,6.639433964151036704e+00,6.418490955861259728e+00
