# NO3, NO2, Nstar, TA, DIC
6.654618576368326321e-02,8.291128629931221461e-02,1.027850153436391800e-01,2.218908714200495957e-02,2.435416933983336474e-02
1.357584285363269694e-03,5.605042615287242347e-03,-2.731497484024500433e-02,2.289838204565924906e-02,8.310446361209911093e-02
1.314132556507652261e-01,9.946401795921111511e-02,1.479733644342054281e-02,3.244308725221939360e-02,6.418490955862354852e-02
