# NO3, NO2, Nstar, TA, DIC
1.096212974911559535e+01,1.679335485283980489e+01,2.093837729279416138e+01,4.568511639394158053e+00,4.391870314603472103e+00
6.838215868953406940e+00,2.050737839985504252e+01,1.613543652335920697e+01,6.367140096014821005e+00,6.472369748637012421e+00
4.241653008915845646e+01,1.617502480220548762e+02,1.000000000000000000e+02,5.572099804893842823e+00,5.582857960980783574e+00
