# NO3, NO2, Nstar, TA, DIC
2.382448968804068423e-02,4.478677907525607793e-02,-9.623708888312432208e-03,2.713052718452113599e-02,4.391870314603441017e-02
1.514406769091214411e-02,4.337503997403291400e-02,-2.498709344631128149e-02,1.561751344306416822e-02,6.472369748637196718e-02
1.595497581497657413e-01,1.338494827132663545e-01,8.806066456382211083e-02,3.981754680902938048e-02,5.582857960980769363e-02
